":START_ID",":END_ID",":TYPE"
"permit:commencement_certificate","regulation:44,45,58,69","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"permit:building_permit","regulation:undefined","DEFINED_IN"
"buildingtype:buildings","regulation:regulation_no_45(f)","DEFINED_IN"
"condition:for_height_of_buildings_as_per_the_provisions_of_regulation_no_45(f)","buildingtype:buildings","APPLIES_TO"
"buildingtype:religious_structures","permit:construction_of_religious_structures","REQUIRES"
"buildingtype:defence","regulation:5","DEFINED_IN"
"buildingtype:mhcc","regulation:6","DEFINED_IN"
"buildingtype:building","permit:asi","REQUIRES"
"buildingtype:building","permit:mhada__mbrr_board","REQUIRES"
"buildingtype:building","permit:mczma","REQUIRES"
"buildingtype:building","permit:moef","REQUIRES"
"buildingtype:building","permit:highway","REQUIRES"
"buildingtype:building","permit:mmrda","REQUIRES"
"permit:special_permission_of_the_commissioner","regulation:extensive_repairs","DEFINED_IN"
"buildingtype:building_neither_affected_by_the_road_widening_nor_by_dp_reservations","regulation:2","DEFINED_IN"
"buildingtype:buildings_affected_by_the_road_widening_or_by_reservations_or_by_both","regulation:2","DEFINED_IN"
"condition:notice_under_section_342_of_mmc_act_and_notice_under_section_44_69_of_mr_&_tp_act_1966_duly_signed_by_owner_noc_holder","permit:special_permission_of_the_commissioner","APPLIES_TO"
"condition:noc_from_m.b.r_&_rboard_(if_cessed_building]","permit:special_permission_of_the_commissioner","APPLIES_TO"
"condition:structural_audit_report_statutory_notice_issued_by_mcgm_mhada","permit:special_permission_of_the_commissioner","APPLIES_TO"
"condition:photographs_showing_condition_of_building_as_under:_-_a)_front_roadside_view_from_ground_to_top_floor_in_one_or_more_photographs_as_possible._-_b)_sideview_elevation_photographs_wherever_possible._-_c)_dangerous_portions_proposed_for_repairs_-_d)_type_of_existing_material_in_mode_of_construction_-_e)_roof_photographs","permit:special_permission_of_the_commissioner","APPLIES_TO"
"permit:development_permission","regulation:dcr_2034","DEFINED_IN"
"permit:commencement_certificate","regulation:dcr_2034","DEFINED_IN"
"amenity:compound_wall_with_gate","buildingtype:building","APPLIES_TO"
"amenity:storm_water_drain","buildingtype:building","APPLIES_TO"
"condition:the_compound_wall_with_gate_wherever_necessary_is_provided","amenity:compound_wall_with_gate","APPLIES_TO"
"condition:the_necessary_provision_of_storm_water_drain_is_made","amenity:storm_water_drain","APPLIES_TO"
"amenity:built_up_amenity","buildingtype:building","APPLIES_TO"
"condition:details_such_as_built_up_area_of_amenity,_number_of_tenements_non-residential_galas,_along_with_requirements_like_number_of_parking_with_their_earmarking_on_the_occupation_plans_and_details_occupation_completion_certificate_shall_be_clearly_mentioned_in_the_possession_receipt","amenity:built_up_amenity","APPLIES_TO"
"condition:are_all_plans_as_required_under_regulations_10(3)_enclosed?","regulation:10(3)","APPLIES_TO"
"buildingtype:special_building","regulation:regulations_2(iv)(17)(n)","DEFINED_IN"
"buildingtype:high_rise_building","regulation:regulations_2(iv)(75)","DEFINED_IN"
"condition:will_the_building_be_away_from_the_boundary_of_a_residential_or_commercial_zone_or_as_per_table_18(b)_in_regulations_41(4)?","buildingtype:building","APPLIES_TO"
"condition:is_the_proposal_for_a_service_industrial_estate_on_a_plot_reserved_for_service_industries_or_in_industrial_zone?","buildingtype:service_industrial_estate","APPLIES_TO"
"condition:nature_and_quantum_of_industrial_waste_effluents_and_methods_of_disposal_be_stated.","buildingtype:industrial","APPLIES_TO"
"condition:what_is_the_average-prescribed_width_andexisting_width_of_the_street?","buildingtype:building","APPLIES_TO"
"condition:what_is_the_height_of_the_building-above_the_average_ground_level_of_the_plot?","buildingtype:building","APPLIES_TO"
"condition:if_there_are_existing_structures_on_the_plot›are_they_correctly_marked_and_numbered_on_the_site_plan?are_those_proposed_to_be_demolished_immediately_coloured_yellow?what_is_the_plinth_area_and_total_floor_area_of_all_existing_structures_to_be_retained?","buildingtype:building","APPLIES_TO"
"condition:maximum_widths_of_balconies","amenity:balconies","APPLIES_TO"
"condition:will_they_reduce_the_required_open_space_to_less_than_the_provisions_of_the_regulation?","amenity:open_space","APPLIES_TO"
"condition:do_they_serve_as_a_passage_to_any_part_of_the_building?","amenity:passage","APPLIES_TO"
"buildingtype:residential_building","regulation:26","DEFINED_IN"
"amenity:common_conventional_antenna_for_receipt_of_television_transmission","buildingtype:residential_building","APPLIES_TO"
"condition:more_than_ten_tenements","amenity:common_conventional_antenna_for_receipt_of_television_transmission","APPLIES_TO"
"amenity:water_closets","buildingtype:building","APPLIES_TO"
"amenity:urinals","buildingtype:building","APPLIES_TO"
"amenity:kitchens","buildingtype:building","APPLIES_TO"
"amenity:baths","buildingtype:building","APPLIES_TO"
"permit:development_permission","regulation:form","DEFINED_IN"
"permit:commencement_certificate","regulation:form","DEFINED_IN"
"buildingtype:existing_building","regulation:10(a)(iii)","DEFINED_IN"
"condition:road_set-back_area_to_be_handed_over_(100%)","amenity:road","APPLIES_TO"
"condition:proposed_d_p_road_to_be_handed_over_(100%)","amenity:road","APPLIES_TO"
"condition:reservation_area_to_be_handed_over_(100%)","amenity:reservation_area","APPLIES_TO"
"condition:reservation_area_to_be_handed_over_as_per_ar","amenity:reservation_area","APPLIES_TO"
"condition:area_of_amenity_plot_plots_to_be_handed_over_as_per_dcr14(a)","amenity:amenity_plot_plots","APPLIES_TO"
"condition:area_of_amenity_plot_plots_to_be_handed_over_as_per_dcr14(b)","amenity:amenity_plot_plots","APPLIES_TO"
"condition:area_of_amenity_plot_plots_to_be_handed_over_as_per_dcr_35_(abeyance)","amenity:amenity_plot_plots","APPLIES_TO"
"amenity:recreational_open_space","buildingtype:layout_plot","APPLIES_TO"
"amenity:parking","buildingtype:building","APPLIES_TO"
"condition:parking_required_by_regulations_for_car","amenity:parking","APPLIES_TO"
"condition:parking_required_by_regulations_for_scooter_motorcycle","amenity:parking","APPLIES_TO"
"condition:parking_required_by_regulations_for_outsiders_(visitors)","amenity:parking","APPLIES_TO"
"condition:covered_garage_permissible","amenity:parking","APPLIES_TO"
"condition:spaces_for_transport_vehicles_parking_required_by_regulations","amenity:transport_vehicles_parking","APPLIES_TO"
"permit:building_permission","regulation:annexure_2","DEFINED_IN"
"permit:building_proposal","regulation:annexure_6","DEFINED_IN"
"buildingtype:building","permit:building_proposal","REQUIRES"
"permit:building_proposal","regulation:annexure_7","DEFINED_IN"
"buildingtype:building","permit:building_proposal","REQUIRES"
"permit:development_permission","regulation:10(3)(ix)","DEFINED_IN"
"permit:commencement_certificate","regulation:10(3)(ix)","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"permit:development_permission","regulation:registration_with_the_council_of_architecture,_india,_issued_as_per_the_pro-_visions_0_the_architects_act,_1972","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"buildingtype:building","permit:development_permit","REQUIRES"
"permit:development_permit","regulation:undefined","DEFINED_IN"
"permit:certificate_of_supervision","regulation:undefined","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"permit:development_permission","regulation:3","DEFINED_IN"
"buildingtype:building","permit:development_permission","REQUIRES"
"condition:the_minimum_qualifications_for_a_structural_engineer_shall_be_graduate_in_civil_engineering_of_recognized_indian_or_foreign_university_or_associate_membership_in_civil_engineering_division_of_institution_of_engineers_(india)_and_with_minimum_3_years_of_experience_in_structural_engineering_practice_with_designing_and_field_work","buildingtype:building","APPLIES_TO"
"permit:development_permission","regulation:undefined","DEFINED_IN"
"permit:valid_registration_with_the_bar_council_of_india","regulation:5","DEFINED_IN"
"permit:development_permission","regulation:note","DEFINED_IN"
"permit:commencement_certificate","regulation:note","DEFINED_IN"
"permit:development_permission","regulation:7","DEFINED_IN"
"permit:approved_development_permission","regulation:8","DEFINED_IN"
"permit:drainage_completion_certificate","regulation:8","DEFINED_IN"
"permit:development_permission","regulation:9","DEFINED_IN"
"permit:commencement_certificate","regulation:9","DEFINED_IN"
"condition:the_consultant_for_grey_water_recycle_must_hold_a_degree_in_environmental__public","amenity:grey_water_recycle","APPLIES_TO"
"condition:to_carry_out_work_related_to_grey_water_recycleand_to_submit-_a)_certificate_&_all_related","amenity:grey_water_recycle","APPLIES_TO"
"permit:development_permission","regulation:undefined","DEFINED_IN"
"permit:commencement_certificate","regulation:undefined","DEFINED_IN"
"amenity:grey_water_recycling","buildingtype:undefined","APPLIES_TO"
"condition:minimum_of_two_years_of_experience_in_a_field_practice_in_gray_water_recycling","amenity:grey_water_recycling","APPLIES_TO"
"condition:to_submit_certificate_&_all_related_information_connected_with_conservation_of_energy","amenity:conservation_of_energy_plant","APPLIES_TO"
"condition:to_submit_details_for_conservation_of_energy_plant_with_proposal_for_implementing","amenity:conservation_of_energy_plant","APPLIES_TO"
"condition:to_submit_completion_certificate_with_completion_plan_with_respect_to_conservation_of_energy_for_building","amenity:conservation_of_energy_plant","APPLIES_TO"
"permit:permission_with_respect_to_fire_safety_measures","regulation:maharashtra_fire_services","DEFINED_IN"
"permit:development_permission","regulation:maharashtra_fire_services","DEFINED_IN"
"condition:certificate_&_all_related_information_concerned_with_development_permission_in_accordance_with_requ_irement_of_fire_act_2008","permit:development_permission","APPLIES_TO"
"condition:details_for_fire_safety_measures_for_all_parts_of_building_completion_certificate_along_with_plans_for_building_stating_all_fire_safety_measures_as_per_cfo_nochas_been_installed_and_tested_with","permit:permission_with_respect_to_fire_safety_measures","APPLIES_TO"
"condition:design_and_implementation_of_firefighting_system_and_shall_also_responsible_for_its_implementation_on_site_in_consultation_with_fire_department_of_mcgm","permit:permission_with_respect_to_fire_safety_measures","APPLIES_TO"
"permit:certificate_&_all_related_information_concerned_with_hvac","regulation:12","DEFINED_IN"
"condition:details_for_hvacfor_implementation","permit:certificate_&_all_related_information_concerned_with_hvac","APPLIES_TO"
"permit:development_permission","regulation:annexure_11_regulation_(10)_(s)(i)","DEFINED_IN"
"permit:building_permission","regulation:annexure_11_regulation_(10)_(s)(i)","DEFINED_IN"
"permit:commencement_certificate","regulation:annexure_11_regulation_(10)_(s)(i)","DEFINED_IN"
"permit:development_works","regulation:[regulations_no.ll(2)_and_section_347(i)(a)_of_the_mumbai_municipal_corporation_act,_1888]","DEFINED_IN"
"buildingtype:building","permit:development_works","REQUIRES"
"permit:permission","regulation:[regulations_no.ll(4)]","DEFINED_IN"
"permit:development_completion_certificate","regulation:regulations_no.ll(6)&(7)","DEFINED_IN"
"permit:drainage_completion_certificate","regulation:11(6)","DEFINED_IN"
"permit:building_completion_certificate","regulation:regulations_no._11(6)","DEFINED_IN"
"permit:drainage_completion_certificate","regulation:regulations_11(6)_and_11(7)","DEFINED_IN"
"permit:occupancy_certificate","regulation:annexure_20_(regulation_11(7))","DEFINED_IN"
"buildingtype:building","permit:occupancy_certificate","REQUIRES"
"permit:part_occupancy_certificate","regulation:11(8)","DEFINED_IN"
"buildingtype:building","permit:part_occupancy_certificate","REQUIRES"
"permit:completion_certificate","regulation:annexure_22_(regulations_11(6))","DEFINED_IN"
"buildingtype:other_education","regulation:1","DEFINED_IN"
"buildingtype:higher_&_techn_ical_educat_ion_department,_gam","regulation:1","DEFINED_IN"
"buildingtype:medical_college","regulation:1","DEFINED_IN"
"buildingtype:medical_education_&_drug_department,_gam","regulation:1","DEFINED_IN"
"buildingtype:urban_planning_institute","regulation:re_4.1","DEFINED_IN"
"buildingtype:higher_&_techn_ical_educat_ion_department,_gam","regulation:re_4.1","DEFINED_IN"
"buildingtype:medical_institute","regulation:re_4.2","DEFINED_IN"
"buildingtype:mcgm","regulation:re_4.2","DEFINED_IN"
"buildingtype:medical_education_&_drug_department,_gam","regulation:re_4.2","DEFINED_IN"
"buildingtype:financial_institute","regulation:re_4.3","DEFINED_IN"
"buildingtype:higher_&_technical_education_department,_gam","regulation:re_4.3","DEFINED_IN"
"buildingtype:other_inst_itutes","regulation:4","DEFINED_IN"
"buildingtype:municipal_dispensary__health_post","regulation:10","DEFINED_IN"
"buildingtype:hospital","regulation:11","DEFINED_IN"
"buildingtype:municipal_maternity_home","regulation:11","DEFINED_IN"
"buildingtype:rehabilitation_centre","regulation:1","DEFINED_IN"
"buildingtype:veterinary_hospital","regulation:14","DEFINED_IN"
"buildingtype:road_depot","regulation:15","DEFINED_IN"
"amenity:municipal_chowky","regulation:16","APPLIES_TO"
"amenity:municipal_facilities","regulation:17","APPLIES_TO"
"buildingtype:sewage_pumping_station","regulation:3","DEFINED_IN"
"buildingtype:reservoir","regulation:24","DEFINED_IN"
"buildingtype:water_pumping_stations","regulation:25","DEFINED_IN"
"buildingtype:water_treatment_plant","regulation:26","DEFINED_IN"
"buildingtype:hydraulic_engineering_store_office","regulation:27","DEFINED_IN"
"buildingtype:municipal_office","regulation:r01.3","DEFINED_IN"
"buildingtype:government_office","regulation:r02.1","DEFINED_IN"
"buildingtype:disaster_management_facility","regulation:r03.1","DEFINED_IN"
"buildingtype:promenades","regulation:ros1.2","DEFINED_IN"
"amenity:play_ground","buildingtype:building","APPLIES_TO"
"amenity:garden__park","buildingtype:building","APPLIES_TO"
"buildingtype:club__gymkhana","regulation:35","DEFINED_IN"
"buildingtype:zoo","regulation:36","DEFINED_IN"
"buildingtype:municipal_sports_complex","regulation:37","DEFINED_IN"
"buildingtype:sports_complex","regulation:5","DEFINED_IN"
"buildingtype:stadium","regulation:5","DEFINED_IN"
"amenity:botanical_garden","buildingtype:sports_complex","APPLIES_TO"
"buildingtype:primary","regulation:40","DEFINED_IN"
"amenity:fish_&_net_drying_yards","buildingtype:primary","APPLIES_TO"
"buildingtype:activity","regulation:41","DEFINED_IN"
"amenity:dhobi_ghat","buildingtype:activity","APPLIES_TO"
"buildingtype:correction_facilities","regulation:3","DEFINED_IN"
"buildingtype:police_facilities","regulation:47","DEFINED_IN"
